timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645089149106,388,existing_entry_items-1,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,321,865,12,12,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,388,0,0
1645089149446,285,rm/rules/,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,1509,1012,12,12,https://www.bjbsoft.com/inv-node/rm/rules/,285,0,0
1645089148732,1092,instant_token,200,OK,[TG] INVOICE - 40 Users 1-12,text,true,,472,361,12,12,https://www.bjbsoft.com/auth-node/instant_token,1092,0,817
1645089149676,288,/rm/rules/-1,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,1509,1007,12,12,https://www.bjbsoft.com/inv-node/rm/rules/,288,0,0
1645089149814,280,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,1096,831,12,12,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,280,0,0
1645089149878,284,sessional/pst/save,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,483,6890,12,12,https://www.bjbsoft.com/inv-node/rm/sessional/pst/save,284,0,0
1645089149975,278,/superannuationRules,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,337,909,12,12,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,278,0,0
1645089150057,281,invoiceprofile_details-1,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,1088,810,12,12,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,281,0,0
1645089150273,297,user/eligibility/-current-month,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,6951,846,12,12,https://www.bjbsoft.com/inv-node/rm/user/eligibility/,297,0,0
1645089149766,926,dashboard/details/,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,42087,799,12,12,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,657,0,0
1645089150486,280,existing_entry_items-3,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,321,861,12,12,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,280,0,0
1645089150713,285,/rm/rules/-1,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,1509,1008,12,12,https://www.bjbsoft.com/inv-node/rm/rules/,285,0,0
1645089149896,1108,loginsettings,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,659,808,12,12,https://www.bjbsoft.com/auth-node/loginsettings,1108,0,817
